"player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link"
"8480222","Sebastian","Aho","SWE","Umea","D",1996-02-17,"/api/v1/people/8480222"
"8477943","Brendan","Perlini","GBR","Guildford","LW",1996-04-27,"/api/v1/people/8477943"
"8477503","Max","Domi","CAN","Winnipeg","LW",1995-03-02,"/api/v1/people/8477503"
"8477527","Ross","Johnston","CAN","Charlottetown","LW",1994-02-18,"/api/v1/people/8477527"
"8477989","Christian","Dvorak","USA","Palos","C",1996-02-02,"/api/v1/people/8477989"
"8478445","Mathew","Barzal","CAN","Coquitlam","C",1997-05-26,"/api/v1/people/8478445"
"8478474","Lawson","Crouse","CAN","Mt. Brydges","LW",1997-06-23,"/api/v1/people/8478474"
"8477460","Laurent","Dauphin","CAN","Repentigny","C",1995-03-27,"/api/v1/people/8477460"
"8478440","Dylan","Strome","CAN","Mississauga","C",1997-03-07,"/api/v1/people/8478440"
"8479483","Yohann","Auvitu","FRA","Ivry-sur-Seine","D",1989-07-27,"/api/v1/people/8479483"
"8478566","Sergey","Kalinin","RUS","Omsk","C",1991-03-17,"/api/v1/people/8478566"
"8478397","Rasmus","Andersson","SWE","Malmö","D",1996-10-27,"/api/v1/people/8478397"
"8477938","Haydn","Fleury","CAN","Carlyle","D",1996-07-08,"/api/v1/people/8477938"
"8478427","Sebastian","Aho","FIN","Rauma","RW",1997-07-26,"/api/v1/people/8478427"
"8477458","Valentin","Zykov","RUS","St. Petersburg","LW",1995-05-15,"/api/v1/people/8477458"
"8479344","Jesse","Puljujarvi","FIN","Alvkarleby","RW",1998-05-07,"/api/v1/people/8479344"
"8478451","Ethan","Bear","CAN","Regina","D",1997-06-26,"/api/v1/people/8478451"
"8476934","Brock","McGinn","CAN","Fergus","LW",1994-02-02,"/api/v1/people/8476934"
"8476416","Dillon","Simpson","CAN","Edmonton","D",1993-02-10,"/api/v1/people/8476416"
"8478585","Derek","Ryan","USA","Spokane","C",1986-12-29,"/api/v1/people/8478585"
"8477010","Joseph","Blandisi","CAN","Markham","LW",1994-07-18,"/api/v1/people/8477010"
"8479316","Luke","Kunin","USA","Chesterfield","C",1997-12-04,"/api/v1/people/8479316"
"8476914","Joonas","Korpisalo","FIN","Pori","G",1994-04-28,"/api/v1/people/8476914"
"8480158","Andreas","Borgman","SWE","Stockholm","D",1995-06-18,"/api/v1/people/8480158"
"8475292","Tyler","Randell","CAN","Scarborough","RW",1991-06-15,"/api/v1/people/8475292"
"8479376","Victor","Mete","CAN","Woodbridge","D",1998-06-07,"/api/v1/people/8479376"
"8477810","Joel","Hanley","CAN","Keswick","D",1991-06-08,"/api/v1/people/8477810"
"8475736","Connor","Brickley","USA","Everett","C",1992-02-25,"/api/v1/people/8475736"
"8477453","Chris","Bigras","CAN","Orillia","D",1995-02-22,"/api/v1/people/8477453"
"8479442","Troy","Stecher","CAN","Richmond","D",1994-04-07,"/api/v1/people/8479442"
"8479292","Charlie","Lindgren","USA","Lakeville","G",1993-12-18,"/api/v1/people/8479292"
"8477642","Rinat","Valiev","RUS","Nizhnekamsk","D",1995-05-11,"/api/v1/people/8477642"
"8478454","Noah","Juulsen","CAN","Surrey","D",1997-04-02,"/api/v1/people/8478454"
"8477003","Riley","Barber","USA","Pittsburgh","RW",1994-02-07,"/api/v1/people/8477003"
"8474149","Evgenii","Dadonov","RUS","Chelyabinsk","RW",1989-03-12,"/api/v1/people/8474149"
"8477955","Jared","McCann","CAN","Stratford","C",1996-05-31,"/api/v1/people/8477955"
"8477346","MacKenzie","Weegar","CAN","Ottawa","D",1994-01-07,"/api/v1/people/8477346"
"8478843","Denis","Malgin","CHE","Olten","C",1997-01-18,"/api/v1/people/8478843"
"8479553","Maxim","Mamin","RUS","Moscow","C",1995-01-13,"/api/v1/people/8479553"
"8477452","Ian","McCoshen","USA","Anaheim","D",1995-08-05,"/api/v1/people/8477452"
"8477512","Frederik","Gauthier","CAN","Laval","C",1995-04-26,"/api/v1/people/8477512"
"8478233","Andrew","Mangiapane","CAN","Toronto","LW",1996-04-04,"/api/v1/people/8478233"
"8476924","Martin","Frk","CZE","Pelhrimov","RW",1993-10-05,"/api/v1/people/8476924"
"8478562","Jakub","Nakladal","CZE","Hradec Králové","D",1987-12-30,"/api/v1/people/8478562"
"8475324","Nick","Jensen","USA","St. Paul","D",1990-09-21,"/api/v1/people/8475324"
"8477511","Anthony","Mantha","CAN","Longueuil","RW",1994-09-16,"/api/v1/people/8477511"
"8478075","Anders","Bjork","USA","Mequon","LW",1996-08-05,"/api/v1/people/8478075"
"8477959","Joshua","Ho-Sang","CAN","Toronto","RW",1996-01-22,"/api/v1/people/8477959"
"8476999","Linus","Ullmark","SWE","Lugnvik","G",1993-07-31,"/api/v1/people/8476999"
"8480072","Lias","Andersson","SWE","Smogen","C",1998-10-13,"/api/v1/people/8480072"
"8476303","Rob","O'Gara","USA","Massapequa","D",1993-07-06,"/api/v1/people/8476303"
"8477337","John","Gilmour","CAN","Montreal","D",1993-05-17,"/api/v1/people/8477337"
"8480145","Neal","Pionk","USA","Hermantown","D",1995-07-29,"/api/v1/people/8480145"
"8480382","Alexandar","Georgiev","RUS","Ruse","G",1996-02-10,"/api/v1/people/8480382"
"8480078","Filip","Chytil","CZE","Kromeriz","C",1999-09-05,"/api/v1/people/8480078"
"8478449","Roope","Hintz","FIN","Tampere","LW",1996-11-17,"/api/v1/people/8478449"
"8477997","Nikita","Tryamkin","RUS","Yekaterinburg","D",1994-08-30,"/api/v1/people/8477997"
"8475210","Anton","Rodin","SWE","Stockholm","RW",1990-11-21,"/api/v1/people/8475210"
"8476200","Paul","Thompson","USA","Methuen","RW",1988-11-30,"/api/v1/people/8476200"
"8477471","Dillon","Heatherington","CAN","Calgary","D",1995-05-09,"/api/v1/people/8477471"
"8478469","Thomas","Chabot","CAN","Sainte-Marie","D",1997-01-30,"/api/v1/people/8478469"
"8476396","Steven","Fogarty","USA","Chambersburg","C",1993-04-19,"/api/v1/people/8476396"
"8478564","Joonas","Kemppainen","FIN","Kajaani","C",1988-04-07,"/api/v1/people/8478564"
"8480144","David","Kampf","CZE","Chomutov","C",1995-01-12,"/api/v1/people/8480144"
"8479337","Alex","DeBrincat","USA","Farmington Hills","RW",1997-12-18,"/api/v1/people/8479337"
"8480153","Victor","Ejdsell","SWE","Karlstad","C",1995-06-06,"/api/v1/people/8480153"
"8480172","Jan","Rutta","CZE","Písek","D",1990-07-29,"/api/v1/people/8480172"
"8478407","Vince","Dunn","CAN","Mississauga","D",1996-10-29,"/api/v1/people/8478407"
"8479588","Nolan","Stevens","CAN","Brantford","C",1996-07-22,"/api/v1/people/8479588"
"8479420","Tage","Thompson","USA","Phoenix","C",1997-10-30,"/api/v1/people/8479420"
"8480761","Mitch","Reinke","USA","STILLWATER","D",1996-02-04,"/api/v1/people/8480761"
"8478106","Dylan","Sikura","CAN","Aurora","RW",1995-06-01,"/api/v1/people/8478106"
"8479595","Blake","Hillman","USA","Elk River","D",1996-01-26,"/api/v1/people/8479595"
"8477472","Carl","Dahlstrom","SWE","Stockholm","D",1995-01-28,"/api/v1/people/8477472"
"8478146","Matthew","Highmore","CAN","Halifax","C",1996-02-27,"/api/v1/people/8478146"
"8476343","Garret","Sparks","USA","Elmhurst","G",1993-06-28,"/api/v1/people/8476343"
"8477491","Nicholas","Baptiste","CAN","Ottawa","RW",1995-08-04,"/api/v1/people/8477491"
"8480727","Zach","Whitecloud","CAN","Brandon","D",1996-11-28,"/api/v1/people/8480727"
"8478488","Filip","Chlapik","CZE","Prague","C",1997-06-03,"/api/v1/people/8478488"
"8477479","Tyler","Bertuzzi","CAN","Sudbury","LW",1995-02-24,"/api/v1/people/8477479"
"8475982","Erik","Burgdoerfer","USA","Abington","D",1988-12-11,"/api/v1/people/8475982"
"8476894","Brendan","Leipsic","CAN","Winnipeg","LW",1994-05-19,"/api/v1/people/8476894"
"8478584","Vojtech","Mozik","CZE","Prague","D",1992-12-26,"/api/v1/people/8478584"
"8478495","Denis","Gurianov","RUS","Togliatti","RW",1997-06-07,"/api/v1/people/8478495"
"8476982","Danny","O'Regan","USA","Berlin","C",1994-01-30,"/api/v1/people/8476982"
"8476910","Scott","Kosmachuk","CAN","Richmond Hill","RW",1994-01-24,"/api/v1/people/8476910"
"8477473","Justin","Bailey","USA","Buffalo","RW",1995-07-01,"/api/v1/people/8477473"
"8480015","Owen","Tippett","CAN","Peterborough","RW",1999-02-16,"/api/v1/people/8480015"
"8478999","Niklas","Treutle","DEU","Nuremberg","G",1991-04-29,"/api/v1/people/8478999"
"8479511","Janne","Kuokkanen","FIN","Oulunsalo","C",1998-05-25,"/api/v1/people/8479511"
"8480039","Martin","Necas","CZE","Nove Mesto na Morave","C",1999-01-15,"/api/v1/people/8480039"
"8477445","Hunter","Shinkaruk","CAN","Calgary","C",1994-10-13,"/api/v1/people/8477445"
"8477427","Tobias","Lindberg","SWE","Stockholm","RW",1995-07-22,"/api/v1/people/8477427"
"8474131","Mario","Kempe","SWE","Kramfors","RW",1988-09-19,"/api/v1/people/8474131"
"8480157","Calle","Rosen","SWE","Vaxjo","D",1994-02-02,"/api/v1/people/8480157"
"8475809","Scott","Wedgewood","CAN","Brampton","G",1992-08-14,"/api/v1/people/8475809"
"8475836","Alex","Friesen","CAN","St. Catharines","C",1991-01-30,"/api/v1/people/8475836"
"8479968","Vinni","Lettieri","USA","Excelsior","C",1995-02-06,"/api/v1/people/8479968"
"8477541","Dakota","Mermis","USA","Alton","D",1994-01-05,"/api/v1/people/8477541"
"8476766","Cole","Schneider","USA","Williamsville","LW",1990-08-26,"/api/v1/people/8476766"
"8476401","Daniel","Catenacci","CAN","Richmond Hill","C",1993-03-09,"/api/v1/people/8476401"
"8479066","Ryan","Lomberg","CAN","Richmond Hill","LW",1994-12-09,"/api/v1/people/8479066"
"8477033","Viktor","Loov","SWE","Sodertalje","D",1992-11-16,"/api/v1/people/8477033"
"8479496","David","Rittich","CZE","Jihlava","G",1992-08-19,"/api/v1/people/8479496"
"8476425","Joseph","LaBate","USA","Burnsville","C",1993-04-16,"/api/v1/people/8476425"
"8478211","Dryden","Hunt","CAN","Cranbrook","LW",1995-11-24,"/api/v1/people/8478211"
"8477998","Warren","Foegele","CAN","Markham","LW",1996-04-01,"/api/v1/people/8477998"
"8478846","Christian","Wolanin","CAN","Quebec City","D",1995-03-17,"/api/v1/people/8478846"
"8477981","Roland","McKeown","CAN","Listowel","D",1996-01-20,"/api/v1/people/8477981"
"8475328","Ben","Sexton","CAN","Ottawa","C",1991-06-06,"/api/v1/people/8475328"
"8479193","Casey","DeSmith","USA","Rochester","G",1991-08-13,"/api/v1/people/8479193"
"8474698","Brent","Regner","CAN","Westlock","D",1989-05-17,"/api/v1/people/8474698"
"8477914","Roman","Will","CZE","Plzen","G",1992-05-22,"/api/v1/people/8477914"
"8475263","Wade","Megan","USA","Canton","C",1990-07-22,"/api/v1/people/8475263"
"8478104","Sammy","Blais","CAN","Montmagny","LW",1996-06-17,"/api/v1/people/8478104"
"8476414","Alexandre","Grenier","CAN","Laval","RW",1991-09-05,"/api/v1/people/8476414"
"8477961","John","Quenneville","CAN","Edmonton","C",1996-04-16,"/api/v1/people/8477961"
"8480087","Mike","Vecchione","USA","Saugus","C",1993-02-25,"/api/v1/people/8480087"
"8478431","Evgeny","Svechnikov","RUS","Yuzhno-Sakhalinsk","RW",1996-10-31,"/api/v1/people/8478431"
"8478027","Lucas","Wallmark","SWE","Umea","C",1995-09-05,"/api/v1/people/8478027"
"8477466","Nick","Sorensen","DNK","Farevejle","RW",1994-10-23,"/api/v1/people/8477466"
"8480762","Eric","Robinson","USA","BELLMAWR","LW",1995-06-14,"/api/v1/people/8480762"
"8477392","Hudson","Fasching","USA","Milwaukee","RW",1995-07-28,"/api/v1/people/8477392"
"8479304","Kyle","Criscuolo","USA","Southampton","C",1992-05-05,"/api/v1/people/8479304"
"8479969","Griffen","Molino","USA","Trenton","C",1994-01-21,"/api/v1/people/8479969"
"8475597","Shane","Harper","USA","Valencia","RW",1989-02-01,"/api/v1/people/8475597"
"8477583","Curtis","Valk","CAN","Medicine Hat","C",1993-02-08,"/api/v1/people/8477583"
"8476322","Chase","Balisy","USA","Fullerton","C",1992-02-02,"/api/v1/people/8476322"
"8476020","Andrew","Crescenzi","CAN","Thornhill","C",1992-07-29,"/api/v1/people/8476020"
"8477417","Peter","Cehlarik","SVK","Zilina","LW",1995-08-02,"/api/v1/people/8477417"
"8478476","Kyle","Capobianco","CAN","Mississauga","D",1997-08-13,"/api/v1/people/8478476"
"8475782","Morgan","Ellis","CAN","Summerside","D",1992-04-30,"/api/v1/people/8475782"
"8473440","Will","O'Neill","USA","Boston","D",1988-04-28,"/api/v1/people/8473440"
"8479115","Jorge","Alves","USA","Boston","G",1979-01-30,"/api/v1/people/8479115"
"8479312","Alex","Lyon","USA","Baudette","G",1992-12-09,"/api/v1/people/8479312"
"8478447","Nicholas","Merkley","CAN","Calgary","RW",1997-05-23,"/api/v1/people/8478447"
"8478268","Jack","Rodewald","CAN","Calgary","RW",1994-02-14,"/api/v1/people/8478268"
"8476526","Ben","Thomson","CAN","Brampton","LW",1993-01-16,"/api/v1/people/8476526"
"8478371","Matt","Lorito","CAN","Oakville","LW",1990-07-03,"/api/v1/people/8478371"
"8476418","Robbie","Russo","USA","Westmont","D",1993-02-15,"/api/v1/people/8476418"
"8477399","Tyrell","Goulbourne","CAN","Edmonton","LW",1994-01-26,"/api/v1/people/8477399"
"8479404","Henrik","Borgstrom","FIN","Helsinki","C",1997-08-06,"/api/v1/people/8479404"
"8479249","Andrew","Poturalski","USA","Williamsville","C",1994-01-14,"/api/v1/people/8479249"
"8478870","Rudolfs","Balcers","LVA","Latvia","LW",1997-04-08,"/api/v1/people/8478870"
"8475436","Mike","Liambas","CAN","Toronto","LW",1989-02-16,"/api/v1/people/8475436"
"8480771","Daniel","Brickley","USA","SANDY","D",1995-03-30,"/api/v1/people/8480771"
"8480776","Sheldon","Rempal","CAN","CALGARY","RW",1995-08-07,"/api/v1/people/8480776"
"8480163","Philip","Holm","SWE","Stockholm","D",1991-12-08,"/api/v1/people/8480163"
"8477994","Dominic","Turgeon","CAN","Pointe-Claire","C",1996-02-25,"/api/v1/people/8477994"
"8477041","Brady","Austin","CAN","Bobcaygeon","D",1993-06-16,"/api/v1/people/8477041"
"8478874","Adam","Gaudette","USA","Braintree","C",1996-10-03,"/api/v1/people/8478874"
"8477085","Ashton","Sautner","CAN","Flin Flon","D",1994-05-27,"/api/v1/people/8477085"
"8479977","Kailer","Yamamoto","USA","Spokane","RW",1998-09-29,"/api/v1/people/8479977"
"8479366","Logan","Brown","USA","Raleigh","C",1998-03-05,"/api/v1/people/8479366"
"8480083","C.J.","Smith","USA","Des Moines","LW",1994-12-01,"/api/v1/people/8480083"
"8479423","Alexander","Nylander","CAN","Calgary","RW",1998-03-02,"/api/v1/people/8479423"
"8477428","Justin","Auger","CAN","Kitchener","RW",1994-05-14,"/api/v1/people/8477428"
"8478425","Brendan","Guhle","CAN","Edmonton","D",1997-07-29,"/api/v1/people/8478425"
"8476309","Jason","Kasdorf","CAN","Winnipeg","G",1992-05-18,"/api/v1/people/8476309"
"8475756","John","McFarland","CAN","Richmond Hill","LW",1992-04-02,"/api/v1/people/8475756"
"8478176","Joe","Hicketts","CAN","Kamloops","D",1996-05-04,"/api/v1/people/8478176"
"8480164","Henrik","Haapala","FIN","Lempaala","LW",1994-02-28,"/api/v1/people/8480164"
"8477566","Sergey","Tolchinsky","RUS","Moscow","LW",1995-02-03,"/api/v1/people/8477566"
"8478868","Christian","Jaros","SVK","Kosice","D",1996-04-02,"/api/v1/people/8478868"
"8480029","Alex","Formenton","CAN","Barrie","LW",1999-09-13,"/api/v1/people/8480029"
"8476953","Trevor","Carrick","CAN","Stouffville","D",1994-07-04,"/api/v1/people/8476953"
"8478480","Blake","Speers","CAN","Sault Ste. Marie","C",1997-01-02,"/api/v1/people/8478480"
"8477990","Brandon","Halverson","USA","Traverse City","G",1996-03-29,"/api/v1/people/8477990"
"8473431","Bud","Holloway","CAN","Wapella","C",1988-03-01,"/api/v1/people/8473431"
"8477390","Ben","Betker","CAN","Cranbrook","D",1994-09-29,"/api/v1/people/8477390"
"8478499","Adin","Hill","CAN","Comox","G",1996-05-11,"/api/v1/people/8478499"
"8480420","Collin","Delia","USA","Rancho Cucamonga","G",1994-06-20,"/api/v1/people/8480420"
"8479138","Scott","Foster",NA,NA,"G",1982-01-17,"/api/v1/people/8479138"
"8476006","Brenden","Kichton","CAN","Spruce Grove","D",1992-06-18,"/api/v1/people/8476006"
"8477881","Connor","Jones","CAN","Montrose","C",1990-08-16,"/api/v1/people/8477881"
"8479650","Vadim","Shipachyov","RUS","Cherepovets","C",1987-03-12,"/api/v1/people/8479650"
"8480330","Spencer","Foo","CAN","St. Albert","RW",1994-05-19,"/api/v1/people/8480330"
"8478462","Nicolas","Roy","CAN","Amos","C",1997-02-05,"/api/v1/people/8478462"
"8475611","Zane","Kalemba","USA","Saddle Brook","G",1985-12-19,"/api/v1/people/8475611"
"8477967","Thatcher","Demko","USA","San Diego","G",1995-12-08,"/api/v1/people/8477967"
"8477391","Sean","Malone","USA","Buffalo","C",1995-04-30,"/api/v1/people/8477391"
"8477441","Jordan","Subban","CAN","Toronto","D",1995-03-03,"/api/v1/people/8477441"
"8478965","Ken","Appleby","CAN","North Bay","G",1995-04-10,"/api/v1/people/8478965"
"8479999","Casey","Mittelstadt","USA","Eden Prairie","C",1998-11-22,"/api/v1/people/8479999"
"8475291","Garrett","Mitchell","CAN","Regina","RW",1991-09-02,"/api/v1/people/8475291"
"8477449","Morgan","Klimchuk","CAN","Regina","LW",1995-03-02,"/api/v1/people/8477449"
"8478013","Jake","Walman","CAN","Toronto","D",1996-02-20,"/api/v1/people/8478013"
"8478365","Danick","Martel","CAN","Drummondville","LW",1994-12-12,"/api/v1/people/8478365"
"8479613","Giovanni","Fiore","CAN","Laval","LW",1996-08-13,"/api/v1/people/8479613"
"8480718","Ben","Wexler",NA,NA,"G",1994-12-23,"/api/v1/people/8480718"
"8479252","Dan","Renouf","CAN","Pickering","D",1994-06-01,"/api/v1/people/8479252"
"8477028","Nick","Ebert","USA","Livingston","D",1994-05-11,"/api/v1/people/8477028"
"8475718","Justin","Holl","USA","Tonka Bay","D",1992-01-30,"/api/v1/people/8475718"
"8480524","Tyler","Stewart","USA","St. Louis","G",1992-04-23,"/api/v1/people/8480524"
"8477968","Alex","Nedeljkovic","USA","Parma","G",1996-01-07,"/api/v1/people/8477968"
"8477483","Yan Pavel","Laplante","CAN","Ste-Martine","C",1995-04-23,"/api/v1/people/8477483"
"8478430","Oliver","Kylington","SWE","Stockholm","D",1997-05-19,"/api/v1/people/8478430"
"8478565","Matthias","Plachta","DEU","Freiburg","LW",1991-05-16,"/api/v1/people/8478565"
"8478024","Ville","Husso","FIN","Helsinki","G",1995-02-06,"/api/v1/people/8478024"
"8476511","Samuel","Henley","CAN","Val-d'Or","C",1993-07-25,"/api/v1/people/8476511"
"8478839","Aleksi","Saarela","FIN","Helsinki","C",1997-01-07,"/api/v1/people/8478839"
"8477091","Evan","McEneny","CAN","Hamilton","D",1994-05-22,"/api/v1/people/8477091"
"8476986","Marek","Langhamer","CZE","Moravska Trebova","G",1994-07-22,"/api/v1/people/8476986"
"8480829","Jesperi","Kotkaniemi","FIN","Pori","C",2000-07-06,"/api/v1/people/8480829"
"8480943","Igor","Ozhiganov","RUS","Krasnogorsk","D",1992-10-13,"/api/v1/people/8480943"
"8480944","Par","Lindholm","SWE","Kusmark","C",1991-10-05,"/api/v1/people/8480944"
"8480001","Urho","Vaakanainen","FIN","Joensuu","D",1999-01-01,"/api/v1/people/8480001"
"8479346","Dillon","Dube","CAN","Golden","C",1998-07-20,"/api/v1/people/8479346"
"8479976","Juuso","Valimaki","FIN","Tampere","D",1998-10-06,"/api/v1/people/8479976"
"8480012","Elias","Pettersson","SWE","Sundsvall","C",1998-11-12,"/api/v1/people/8480012"
"8480031","Max","Comtois","CAN","Longueuil","LW",1999-01-08,"/api/v1/people/8480031"
"8480965","Antti","Suomela","FIN","Espoo","C",1994-03-17,"/api/v1/people/8480965"
"8480748","Kiefer","Sherwood","USA","Columbus","RW",1995-03-31,"/api/v1/people/8480748"
"8478078","Rourke","Chartier","CAN","Saskatoon","C",1996-04-03,"/api/v1/people/8478078"
"8480806","Isac","Lundestrom","SWE","Gallivare","C",1999-11-06,"/api/v1/people/8480806"
"8480160","Radim","Simek","CZE","Mlada Boleslav","D",1992-09-20,"/api/v1/people/8480160"
"8480839","Rasmus","Dahlin","SWE","Lidkoping","D",2000-04-13,"/api/v1/people/8480839"
"8480945","Juuso","Riikola","FIN","Joensuu","D",1993-11-09,"/api/v1/people/8480945"
"8480830","Andrei","Svechnikov","RUS","Barnaul","RW",2000-03-26,"/api/v1/people/8480830"
"8479353","Brett","Howden","CAN","Calgary","C",1998-03-29,"/api/v1/people/8479353"
"8477366","Luke","Johnson","USA","Grand Forks","C",1994-09-19,"/api/v1/people/8477366"
"8480801","Brady","Tkachuk","USA","Scottsdale","LW",1999-09-16,"/api/v1/people/8480801"
"8480946","Dominik","Kahun","DEU","Plana","C",1995-07-02,"/api/v1/people/8480946"
"8479320","Maxime","Lajoie","CAN","Quebec City","D",1997-11-05,"/api/v1/people/8479320"
"8480035","Henri","Jokiharju","FIN","Oulu","D",1999-06-17,"/api/v1/people/8480035"
"8479425","Filip","Hronek","CZE","Hradec Králové","D",1997-11-02,"/api/v1/people/8479425"
"8478036","Christoffer","Ehn","SWE","Skara","C",1996-04-05,"/api/v1/people/8478036"
"8480161","Libor","Sulak","CZE","Pelhrimov","D",1994-03-04,"/api/v1/people/8480161"
"8479992","Michael","Rasmussen","CAN","Surrey","C",1999-04-17,"/api/v1/people/8479992"
"8479395","Dennis","Cholowski","CAN","Langley","D",1998-02-15,"/api/v1/people/8479395"
"8479385","Jordan","Kyrou","CAN","Toronto","C",1998-05-05,"/api/v1/people/8479385"
"8480023","Robert","Thomas","CAN","Aurora","C",1999-07-02,"/api/v1/people/8480023"
"8480005","Kristian","Vesalainen","FIN","Helsinki","LW",1999-06-01,"/api/v1/people/8480005"
"8478859","Niko","Mikkola","FIN","Finland","D",1996-04-27,"/api/v1/people/8478859"
"8480849","Barrett","Hayton","CAN","Peterborough","C",2000-06-09,"/api/v1/people/8480849"
"8480036","Miro","Heiskanen","FIN","Espoo","D",1999-07-18,"/api/v1/people/8480036"
"8480950","Ilya","Lyubushkin","RUS","Moscow","D",1994-04-06,"/api/v1/people/8480950"
"8480326","Sheldon","Dries","USA","Macomb","C",1994-04-23,"/api/v1/people/8480326"
"8478844","Mikhail","Vorobyev","RUS","Ufa","C",1997-01-05,"/api/v1/people/8478844"
"8478455","Austin","Wagner","CAN","Calgary","LW",1997-06-23,"/api/v1/people/8478455"
"8479994","Jaret","Anderson-Dolan","CAN","Calgary","C",1999-09-12,"/api/v1/people/8479994"
"8480803","Evan","Bouchard","CAN","Oakville","D",1999-10-20,"/api/v1/people/8480803"
"8479439","Jacob","MacDonald",NA,"Portland","D",1993-02-26,"/api/v1/people/8479439"
"8479644","Matt","Luff","CAN","Oakville","RW",1997-05-05,"/api/v1/people/8479644"
"8477996","Juho","Lammikko","FIN","Noormarkku","RW",1996-01-29,"/api/v1/people/8477996"
"8479657","Alexandre","Fortin","CAN","Blainville","LW",1997-02-25,"/api/v1/people/8479657"
"8480955","Bogdan","Kiselevich","RUS","Cherepovets","D",1990-02-14,"/api/v1/people/8480955"
"8478129","Jeff","Taylor","USA","Albany","D",1994-04-13,"/api/v1/people/8478129"
"8478056","Clark","Bishop","CAN","St. John's","C",1996-03-29,"/api/v1/people/8478056"
"8480336","Sean","Walker","CAN","Keswick","D",1994-11-13,"/api/v1/people/8480336"
"8478442","Cooper","Marody","USA","Brighton","C",1996-12-20,"/api/v1/people/8478442"
"8478468","Jeremy","Lauzon","CAN","Val D'or","D",1997-04-28,"/api/v1/people/8478468"
"8480948","Egor","Yakovlev","RUS","Magnitogorsk","D",1991-09-17,"/api/v1/people/8480948"
"8478465","Guillaume","Brisebois","CAN","Longueuil","D",1997-07-21,"/api/v1/people/8478465"
"8475156","Mikko","Koskinen","FIN","Vantaa","G",1988-07-18,"/api/v1/people/8475156"
"8477979","Nicolas","Aube-Kubel","CAN","Slave Lake","RW",1996-05-10,"/api/v1/people/8477979"
"8478970","Jalen","Chatfield","USA","Ypsilanti","D",1996-05-15,"/api/v1/people/8478970"
"8478881","Brett","Seney","CAN","London","LW",1996-02-28,"/api/v1/people/8478881"
"8479675","Trevor","Moore","USA","Thousand Oaks","LW",1995-03-31,"/api/v1/people/8479675"
"8478399","Jonas","Siegenthaler","CHE","Zurich","D",1997-05-06,"/api/v1/people/8478399"
"8479416","Ben","Gleason","USA","Ortonville","D",1998-03-25,"/api/v1/people/8479416"
"8480112","Hunter","Miska","USA","North Branch","G",1995-07-07,"/api/v1/people/8480112"
"8477361","Cal","Petersen","USA","Waterloo","G",1994-10-19,"/api/v1/people/8477361"
"8480208","Drake","Batherson","USA","Fort Wayne","RW",1998-04-27,"/api/v1/people/8480208"
"8477365","Connor","Clifton","USA","Long Branch","D",1995-04-28,"/api/v1/people/8477365"
"8479945","Gavin","Bayreuther","USA","Canaan","D",1994-05-12,"/api/v1/people/8479945"
"8480436","Cole","Kehler","CAN","Winkler","G",1997-12-17,"/api/v1/people/8480436"
"8479466","Patrick","Russell","DNK","Bickenrod","RW",1993-01-04,"/api/v1/people/8479466"
"8479372","Josh","Mahura","CAN","St. Albert","D",1998-05-05,"/api/v1/people/8479372"
"8480780","Lukas","Radil","CZE","Caslav","C",1990-08-05,"/api/v1/people/8480780"
"8479016","Landon","Bow",NA,"St. Albert","G",1995-08-24,"/api/v1/people/8479016"
"8480935","Lawrence","Pilut","SWE","Tingsryd","D",1995-12-30,"/api/v1/people/8480935"
"8479364","Timothy","Gettinger","USA","Cleveland","LW",1998-04-14,"/api/v1/people/8479364"
"8479402","Jake","Bean","CAN","Calgary","D",1998-06-09,"/api/v1/people/8479402"
"8478409","Anthony","Richard","CAN","Trois-Rivieres","C",1996-12-20,"/api/v1/people/8478409"
"8475277","Edward","Pasquale","CAN","Toronto","G",1990-11-20,"/api/v1/people/8475277"
"8478856","Conor","Garland","USA","Scituate","RW",1996-03-11,"/api/v1/people/8478856"
"8478097","Reid","Duke","CAN","Calgary","C",1996-01-28,"/api/v1/people/8478097"
"8477357","Saku","Maenalanen","FIN","Kemi","RW",1994-05-29,"/api/v1/people/8477357"
"8478047","Michael","Bunting","CAN","Scarborough","LW",1995-09-17,"/api/v1/people/8478047"
"8479447","Anthony","Greco","USA","Queens","RW",1993-09-30,"/api/v1/people/8479447"
"8478452","Caleb","Jones","USA","Arlington","D",1997-06-06,"/api/v1/people/8478452"
"8477963","Jayce","Hawryluk","CAN","Yorkton","C",1996-01-01,"/api/v1/people/8477963"
"8477343","Tyler","Lewington","CAN","Edmonton","D",1994-12-05,"/api/v1/people/8477343"
"8478406","Mackenzie","Blackwood","CAN","Thunder Bay","G",1996-12-09,"/api/v1/people/8478406"
"8479394","Carter","Hart","CAN","Sherwood Park","G",1998-08-13,"/api/v1/people/8479394"
"8478038","Devon","Toews","CAN","Abbotsford","D",1994-02-21,"/api/v1/people/8478038"
"8480925","Pavel","Francouz","CZE","Plzen","G",1990-06-03,"/api/v1/people/8480925"
"8480954","Jacob","Nilsson","SWE","Morrum","C",1993-10-12,"/api/v1/people/8480954"
"8477405","Marcus","Hogberg","SWE","Orebro","G",1994-11-25,"/api/v1/people/8477405"
"8481186","Logan","O'Connor","USA","Missouri City","RW",1996-08-14,"/api/v1/people/8481186"
